id,title,style,soundcloud,youtube,track_count,track_id
7x35hs9,ARMADA TRICE - Best Of 2015-11-21,Progressive House,['233950365'],[],10,"['12qpvu0x', '2391gk5f', '1mh15nlx', '1typyw8f', '189c3c7x', '1tzdsqs5', 'bhy6mxf', '1pb34lsf', 'w41uj8p', 'mtupf45']"
630c74k,Cedric Gervais - #Miamication Radio Show 009 2014-02-05,"Electro House, Progressive House",[],['6VAwxfWkwXc'],14,"['20cqcznf', '2wcduc9f', '6z5nk0p', '2djrljzp', '1wnt4g3p', '15f019wp', '1yjj2ump', '2k5yv30f', '2h9dwtzf', '2clr2g9p', '7cvrrqf', '1zhfgf1x', '1xmugy2p', '235ds18f']"
5lq6nbt,R3hab - I Need R3hab 172 2016-01-08,"Electro House, Progressive House",['240975248'],[],16,"['2pxur5p5', '1r6x5q0p', 'y11mw0f', '2jcnpn6f', 'sgx4wqx', '2qw7h89f', '21gtw0hf', '1wttjshp', '1yp58w4p', '1b56p1mp', '22dlv65x', 'bjh4cvf', '12rbn8r5', '2fl7n67p', '21grr1gf', '2m31kw0f']"
4qnzhj1,Dreamfields Festival - Official Aftermovie 2014-07-18,"House, Electro House, Hardstyle, Hip Hop",[],['xinCbxGVTJ8'],5,"['1952s0gx', '1s0n2u5p', '2cm4mqkx', '14jd7qm5', '178z5hc5']"
15m5um1,Tommy Trash - Trashed Radio 023 2014-10-20,"House, Electro House, Progressive House",['174084967'],[],17,"['1mfpjuc5', '1vtwm1uf', 'pmzyd9p', '2389zrsx', '1c1d49xf', '1zj2s7ff', 'f7q6lkf', '253vkpr5', '17b6r59p', '260lt8kp', '261nq3dp', '1jn1vnzx', 'zvm1lnf', 'x29dncf', 'pmywp6f', '1uvzv9r5', '1dwm3wqx']"
1vrfpt79,Bobina - Russia Goes Clubbing 450 (Uplifting Trance Special) 2017-05-27,Trance,['324770973'],[],14,"['1tznztqf', '1t03hgg5', '28v3h4nx', '1jlg9l8f', '9mlqydf', '1gvrc5mf', 'yyvcf0f', '1pdkfxp5', '2l605z85', 'j16ylgf', '11s25xrp', 'ntgf8h5', '1kkbuj5f', '2umyj3z5']"
3bssy79,Morgan Page - In The Air 267 2015-08-02,"House, Electro House, Progressive House",['217603634'],[],20,"['13n2c6sf', '2bs07lup', '1kmd2gmx', '1fw6mt5p', '11sg3nlp', '1fw4p1cp', '1jplk5u5', '2dmmx2wf', '1wszg5gp', '29u21l8f', 'yyycd9p', '1gtxc50x', 'ub9cn4p', '16fsv0j5', '2pxj820x', '189c3c7x', '2fkhjunp', '1zlgftnx', 'yz7syq5', '1vv5pv25']"
d6fm78k,"Menno De Jong @ Luminosity Trance Gathering, Panama Amsterdam, Netherlands 2016-02-26","Trance, Goa / Psy-Trance",[],['-0LFp4JpmvE'],16,"['yzzsf95', 'zxx79mx', '2qwc8xv5', '2wh8bmyf', '1mhucvff', '1zm85b65', '20jsh6v5', '1mhgy1cp', '21hu08sx', '2flbwzs5', '2umk6qq5', 'ky8xfuf', 'pq6x3df', '9h7v56x', '14l2yts5', '2rd0xtf']"
4405kqt,Sick Individuals @ SLAM!FM De Avondploeg 2013-05-23,"Electro House, Progressive House",[],['7gFueqx0xQg'],4,"['kt7x5s5', '1xl6v0s5', '26w2dncx', '13hr331x']"
7c9u751,Alex M.O.R.P.H. - Universal Nation 040 (Best Of The Year Part 2) 2016-01-04,"Trance, Goa / Psy-Trance",['240398769'],[],14,"['2wgfxh0x', '1hrssvfp', '14l71p85', '27ym45dp', '2p0nqm2x', '2fjszqh5', '1zkztyyf', '1p9zy4g5', '1q9251lx', '1czusu4p', '1xq7n7p5', 'f9c1745', 'dcjn7mf', '1hrx0r2p']"
2j7d24k,?rjan Nilsen - Dreamstate Promo Mix 2015-11-23,"Trance, Electro House",['234359806'],[],9,"['29ufz74x', '1jp276q5', '262lwp2p', '247knq8f', 'lvpbyzp', '2py3kfwf', 'ubf81lx', '2n27fmg5', 'k0szb3x']"
594vv9k,Martin Solveig - Fun Radio Party Fun 2015-05-04,"House, Electro House, Progressive House",[],['TbAlKJa0MIY'],13,"['17b49d1f', '2tn5ccfp', 'yzgj0jx', 'lw1jqpf', '2wfq6d0f', 'kxknmux', '1ndbdhmx', '1c21kfrx', '22cq7q95', 'tcl66jp', '2702dnnf', 'sggbtu5', '1hqx8fm5']"
63cdfw1,"James Dymond @ Sunrise Beach Stage, Luminosity Beach Festival, Fuel Beachclub Bloemendaal, Netherlands 2014-07-04",Trance,['160680077'],['ne8gCUfSPZE'],10,"['1q4dc2cp', '20fyr2np', '29r5st05', 'hyzh74f', '237hvnwp', 'u6wr70x', 'v4x3hnp', '2hbuclqx', '1dwn33rp', '1duxp3m5']"
2qdk8pk,Davol - TurnItUp Radio 028 2016-02-06,Progressive House,['245583543'],[],7,"['13p3r6kf', '2ru43j2x', '256551tf', '1kn6uh6f', '2tppjpq5', '1uwrq5up', '21guu78x']"
14fjfj49,Erik Arbores - Arbores Radio 030 2016-06-05,Electro House,['263191182'],[],14,"['tfrt38f', '2cr0yfwp', '1c3zpwmf', '1vwgcgfx', '15k5jklp', '1ypvjvc5', 'lwyp0nx', '1cyyvl55', '2hg5xzy5', '27zvxunp', '2whj9q1x', '16gtpdtx', '1b66kwmf', '1vwfqt9p']"
227qc4ct,JAGGS - Year Mix 2016-12-29,"Electro House, Progressive House",['300265732'],[],7,"['2vk8v93p', 'dd5qzdx', 'tfjvu6p', '1knzwuzf', '1b6t4xmx', 'l01p4cp', 'chnpjff']"
13djn69,Nifra - Rebel Radio 002 2015-09-29,Trance,['226082735'],[],14,"['f969cs5', '2rtgn5yf', '1b4xutdf', '14l9umxx', '1ynv7g0f', '2k8t2pcf', '2rtjhn9f', '1nd10nwp', '2wg2u6vp', '11svq6up', '1979m68p', '2tnzdx85', '29u2gn7f', '189gv57f']"
6z5gqht,Jochen Miller - Stay Connected 057 2015-10-08,"Trance, Progressive House",['227301749'],[],17,"['2dmkyd1p', '1d0pqffx', '16fxu2c5', 'w647h9f', '15j1u8v5', '2m4j9w2p', '1wt0zhlp', '2bs6k8xx', '12qqf7np', '1hrdbs5f', 'cfn0s75', '1zlp4skx', '1mh871hf', '2tnzdx85', 'rk3zqn5', '2k8sg075', '2pxvmntf']"
1lf7lsrk,MONSTERCAT - Podcast 144 2017-03-14,"Dubstep, Electro House, Trap",[],['lY139QLuy3I'],16,"['22g5g9qp', '2buljcvf', '29wll5fx', 'lyjzbxp', '17c50zhf', '1gwk68dx', 'ucskhlf', '1d1hmjpx', '12t5g8cf', '1nch225p', '1hsychtp', '24b0jf1p', 'j381skx', '2hdjxtmx', '1qbzyykx', '1htn3q3x']"
1r1g584t,Ummet Ozcan - Innerstate 087 2016-04-16,"Electro House, Progressive House",[],['B9PBzq3O12c'],17,"['2cr0yfwp', 'pqk8qqx', 'x4tstxp', '2hfwq735', '1pc34lbx', '9lvdxbx', 'shy01fx', '2whj9q1x', '2pyufkmx', '29vfhjsx', '23bugw2f', 'fb5zgxp', '1pcncg8p', '2jd47byp', '29vduxm5', 'kzbugjx', '1ypuy8mx']"
1hmdq09,Hardwell - United We Are Gelsenkirchen - Offical Aftermovie 2016-01-23,"Electro House, Progressive House, Hardstyle",[],['0p4YTTES5RY'],4,"['2wf7rv7f', '16fk9jyx', 'v84kkjp', 'zxw72cx']"
1umzbxt,MAKJ - Revolution Radio Show 089 2015-01-12,"House, Electro House, Progressive House",[],['ZldKDBnkic8'],16,"['2vhhvyfx', 'h305sx5', '2620djux', '2wdjjm1p', 'tccc5rf', '2199xplp', '1964cbmx', '1xpvv2bf', '1hqg7755', 'pm444zx', '17bmwwff', '2hcuqmtx', 'ltx2vh5', '2k7p38n5', '13kn092p', '196460qf']"
25undkt,Dimitri Vegas & Like Mike - Smash The House 043 2014-01-31,"Electro House, Progressive House",[],['-q_iaKQfxbY'],16,"['nn82bhp', 'nn4706f', '1ftjszqx', '2l3uvnxp', 'w3hgvlp', '2fgsq9kx', '1yl0l74p', 'h1ugtvp', 'ywn773x', '1xm9pcxx', '1p7wm8df', '1syvqh2x', '2m1m2x05', '15dzt73f', '2k55yzfp', 'qjf0h3p']"
1khk60r9,Jude & Frank - The Groovebox April 2017-04-28,"House, Tech House",['319919931'],[],14,"['29wvhwzp', '1u244bqx', '23d2z6hx', 'k2g6j2f', 'udv6ktx', '1d35yj4p', '265mk51f', '2jffwj2x', 'g949trx', '1f0zn8j5', 'udtrrsf', 'g9mc70p', '1b73cfvp', '1gwf4utp']"
14g69qd9,Blasterjaxx - XX Files EP Mix 2017-03-12,"Electro House, Progressive House",['311982161'],['LkBlwJwyQ3E'],8,"['k1g59fx', '9n1xbux', '2vlzxpm5', '2m3t1vhp', '1jqvq4dp', '12t3mbmp', '2ggspw1x', 'h78h0hf']"
u63p8x9,MONSTERCAT - Podcast 130 2016-11-22,"Dubstep, Electro House, Progressive House",['294617884'],[],16,"['j4nm7tf', '1uzdt3mx', '2qrm5pwp', '1b71nutf', '2pzsjuu5', '2553kqp5', '10x1x91f', '1vxbh2jp', '28ykpr7p', '10w9mzzx', '2umcwjdx', 'lspujc5', '2kbu4hjp', '1xsyzczx', 'y3m4rf5', 'udhcc1f']"
276jszk,"Soul Button @ Meinis Secret Garden, Kater Blau Berlin, Germany 2015-10-11","Tech House, Deep House",['228833986'],[],21,"['22cuhzmp', '2ru1f5dp', '16fx9qx5', '2p0fyutf', '2hfmj3yx', '2dn8lzkp', '2l7suyw5', 'j3tyycf', '2dltpln5', 'ubutctp', 'zx69m3f', '270qu0ux', '1r6s49yp', '2tnudckx', '264c2k9x', '2ulzdy8p', 'jz701cp', '2n0znd8x', '2fktgz9x', 'bjzxfdx', '1r6dddp5']"
63ddp41,"Ten Walls @ BBC Radio 1 In Ibiza (Ushuaia Beach Club Ibiza, Spain) 2014-08-01",Deep House,[],['xOeL6diGjMY'],5,"['10svznff', '1n8rzzw5', '1xp51xb5', 'lsq63g5', '1tws554x']"
2355t5fk,Sophie Francis - August Podcast 2016-08-15,"Electro House, Progressive House",['278362062'],[],27,"['1gvd6pdx', 'v9kjcjf', '247dlsmx', 'mv4pcyx', '2p16gsrf', '1b5v3d2x', 'sjmz6f5', 'h603m95', 'pnud2tp', '2ssd37r5', '2702dnnf', 'x4wlmyf', '9mg1d85', 'nt1v68f', '2jd5rpup', '22ff4utp', '1kntwqkf', '11u1b37x', '2n39t12p', '2flugxc5', '17dt4yhf', 'tdlk8lx', '2l7v274x', '2flwm4y5', '15kd68gf', '1t36k71x', 'h62w86f']"
w23jxc1,Mike Mago - Music Box 022 2017-05-10,"House, Deep House",['321896420'],[],19,"['y4cjpff', '2strnmmp', '9ngkfj5', '2kc6b94x', 'bll9jb5', '11v2h2ff', 'vbpvuyp', 'uf4dutp', '1yqrx8px', 'nu6sjzx', '1b73cfvp', 'w80v1qf', 'y3l8zqx', 'k3268rf', 'x69ml9p', 'l0tmukf', '264t1qw5', 'zyz6drf', 'fcqwb3x']"
18955l1,Chocolate Puma @ Radio 538 De Avondploeg 2014-06-04,"House, Electro House",[],['D0gQUWV2dpM'],6,"['w3lxx9f', '2cm4mqkx', 'bfc3wu5', '2612bknf', 'xyw1gwp', '1b2w1t15']"
6rml0c1,Hardwell - Toolroom Ten Mini-Mix 2013-09-06,"Electro House, Progressive House",['109083953'],[],6,"['c9zptgp', '136mv5x', '1t4w8cx', '2qz1fwp', '4n2ys9f', '2512x18f']"
u6937b9,Row Rocka - Revealed Radio 101 2017-02-03,"Electro House, Progressive House",[],['L4nJvsAnPZY'],19,"['14nkbfwp', 'qp1hk9f', 'mv2v3qp', '1fw4p1cp', '2l8ngzy5', '2qxx0t9p', '18cqs33p', '1fxu39w5', '1t3xbmw5', 'mtk7jz5', '1pdzgp15', '2qud4fm5', '198xn5l5', 'v90nwu5', '2571zy0p', '1fx9umsp', '2cry41vx', '1b74sh8p', '1r8mnrcp']"
4xdj8sk,San Holo @ SLAM! Bij Igmar 2015-07-13,"Electro House, Hip Hop",[],['Mayv6sWUfEk'],8,"['9k895lx', 't9m4k2x', '1fv0c4qf', '239clch5', 'bdpb8m5', 'u97stmp', '17b7hlkp', 'sg25cwx']"
f4s52uk,Afrojack - Jacked Radio 258 2016-09-30,"House, Electro House, Trap",['285890743'],[],19,"['20l10v8f', 'kzy949x', 'tgcuvdp', '2ghfzy7f', '272rqnzp', '2gk3uhbf', '1uz9rdpf', '1d25jq5x', '16hptflx', 'sjmrdf5', '2pzm5w3p', '264wjxh5', '2fmbsvhx', '10wmut0x', '1f07rnrf', '2p1r0185', '2qwnsrjx', '2pzd7925', '1b6rghfx']"
4yr55jt,Tritonal - Tritonia 002 2013-03-20,"Trance, Progressive House",['84266168'],[],15,"['h0fqhw5', '2m035csf', '2fdwwjc5', '2tjj25vp', '1mbqg62x', '2tjg9u4x', '20cqcznf', '25y8p3cx', '219vrpu5', 'sb5y3wp', '20cxl3wp', 'u5yndhf', 'nmflvc5', '227h0kk5', 'pjq0kq5']"
4wdnwnt,AN21 - Size Radio 020 2014-04-10,"Electro House, Progressive House",['143942557'],[],13,"['1q5nqhkx', '13kr308f', 'h1ugtvp', '27w07105', 'xyxxnpp', 'cbss85f', '2wcjd4wp', 'u6zlc1f', '2k5x2y4f', '186s3f0f', '7kuk0ux', '27vv5f45', '1p7pt5vx']"
7zsdp99,KONTOR RECORDS - Tomorrowland The Secret Kingdom Of Melodia Official Minimix 2015-07-15,"Trance, Electro House, Deep House, Progressive House",[],['ii-evItD65U'],51,"['17c4jc85', '262wvwwx', 'nq8l2jx', 'yylwsvf', '29ttwyff', 'zv1zrux', '1ux2yzrf', '2gff08fp', '2dl6lkwp', '1tyyq0w5', '187svj2f', '29rxhp5x', '29rxy705', 'g6slsnf', '2sqvf2dp', '1zjrg245', '28wg1t4p', '1p74zdwf', '1c1153nf', 'sc92jcp', 'ywdqynp', '1b40ghkf', '13m0tw2p', '1xpj7shp', 'w59s7yx', '2ny5n7f5', 'h433pcx', '195pp1tf', '2nwmq8np', '2pwwcvn5', '29u21l8f', '1xpw0vvx', '2cnm8rwx', '1grj1rmp', 'kxur7np', '1tz886rf', '1lj8rq2x', '1jp3jkxx', '17bn570p', '11sg3nlp', '2tn7dkcp', 'u9zbmpx', 'g6jz2t5', 'w59s7yx', '2n1sp1cx', '1wrp6w7x', '1fvxwsgx', 'ky29qfx', 'x2yv815', '2pxc35p5', '1xq31hcx']"
5u7by6t,AN21 - Size Radio 021 2014-04-24,"Electro House, Progressive House",['146153733'],[],13,"['13kr308f', '2gdqd7hf', '194vkfkx', '1b2k3tu5', '2yrz93x', '1nb0z00x', '2j7gmh1f', '16c41fkf', '1p87nzr5', 'u6zlc1f', '179cqm95', 'kvk8g1x', '11qqy8dp']"
1rzmv0m1,Morgan Page - In The Air 326 2016-09-09,"Electro House, Progressive House",['282645838'],[],17,"['j4c8vy5', '1xrx517f', 'v9xb2fp', '11ukpm6f', '2gk35w4p', '1qb7944p', '1uz9g0vp', '12s8h7b5', '256w8555', '2vl9hvvx', '1xsn70gx', '1b6t4xmx', '2pzjn9sf', 'df1ztj5', '15kn6uf5', '1r81bubx', '1b6rghfx']"
8cd3xr9,Bassjackers - JackinDaBass Radio 058 2015-03-13,"Electro House, Deep House, Progressive House",[],['88Zlja9dd2g'],14,"['2ujvn5w5', '28vpk0ux', '1wrq2ttp', 'tcvju5x', '13mr55rf', '27xzrb6p', '2pwx014f', '1czyrrpf', 'f82wdvx', 'jzlp5tf', '1b49468f', '2quwp4kf', '2cp7scdp', '1uwq3vhf']"
2qqpzt41,Marc Romboy - Systematic Session 315 2016-03-31,"Techno, Tech House",['256415107'],['5nSae695PH8'],10,"['2jd3r0hx', '1c3y38hp', 'ucll4jx', 'tfvn7q5', 'pqj7r1p', '1r7k6prp', 'sk0slzx', '2qwu4gnp', '1yq54k1p', '9m196rf']"
7m5nr79,Hardwell - Hardwell On Air 185 2014-09-19,"Electro House, Progressive House",[],['PshV1AjOTp4'],16,"['1jn098q5', '2k5x2y4f', 'yxvzc45', '2l4yzl5x', 'jyg2455', '9jfrj4f', '1s2d7fdf', 'y008vhf', '1dxnk4k5', '1ylx75xf', 'ms5lps5', 'g5g3glx', 'd9ts58p', 'zvpxh25', '2rqzpx45', '1ty10vup']"
2471hgk,"Oliver Heldens @ Radio 538 De Avondploeg DJ Hotel (ADE, Netherlands) 2015-10-16","House, Deep House",[],['QJsZVheEHXo'],4,"['2n1kx095', '2umcz98p', '1ynz2t8x', '196ztr0p']"
85pzmvt,Balaton Sound Festival - Official Aftermovie 2014-12-03,"Electro House, Progressive House",[],['ESugJfUHc08'],5,"['14j9812f', '1ylm8fr5', 'ztzzvbx', '1zjkrt3x', '1dwq4khp']"
2qrhmw99,Stephen Kirkwood - Mark Sherry's Outburst Radioshow 500 2017-02-25,Trance,['310289038'],[],15,"['2jf6hc75', '1f0rk5hp', '12sz4t2x', '28yd1qhx', 'muw0dpx', 'rlc2rup', '20ljwdh5', '11uxgrkx', '20l7g0q5', '10x06c7f', 'bkslhdx', '28yskt7f', '1d2j8vvf', '1vx94h7p', '1pdxlh85']"
1rz52qbt,REVEALED RECORDINGS - Miami Sampler Minimix 2016-03-09,"Electro House, Progressive House",['251007962'],['YySJEmGP_60'],15,"['z04p8u5', '1guzdbkf', 'tfjvu6p', '27zmqkux', 'pqb5n3p', '2p0tqfc5', '1dzd0xrf', '1c3spupx', 'y2k7vlx', '2566pvb5', 'tfl54h5', 'rkxjr55', 'x4rlb25', '2jcvp5jp', '1ll62jnf']"
4twgllk,Bassjackers - JackinDaBass Radio 044 2014-11-21,"House, Electro House, Progressive House",[],['4rsmc1Msx1I'],14,"['24643chx', '14jxvy8f', '13lt3w0f', '27xf9xvf', '2spu7mm5', 'g5n93t5', 'bggtnyf', '2hcuqmtx', '2ny0lvc5', '26zmndbp', '2k7dhkdf', '2hcuju8f', '10tqzgzx', '1tyd63h5']"
27tvwwy9,Bingo Players - Hysteria Radio 055 2016-04-10,"Electro House, Progressive House",['258481796'],['rhnhu2gsGSw'],19,"['14m8cnlp', '28wp8xn5', '1kndfzbx', 'y2mwdpf', '2p0xxx95', '1ypm08q5', '2ruf3095', 'x4u7llp', '1pcrt5zp', '272011uf', '1fx8km8p', '1u0qrx5p', '10w3pxyx', 'x4tmru5', '2cqxy7sp', '2l7l9tjp', '29v1pxsp', '1guzdbkf', '2l7jx0wx']"
8uxbp91,Swanky Tunes - Showland Podcast 073 2015-12-04,"House, Electro House, Progressive House",[],['KYtfQaHSfbQ'],17,"['1d144glx', 'x49rqzf', '1fwfc9p5', '2wb5p8p5', 'tf2p4dx', 'kypymfx', '197kpunf', '28x37kmx', '29uyuts5', 'h4qzf3x', '1jq5jq7x', '2l6zrwnf', '1pc0rsbp', '2tpgypyx', '263mtlg5', '1wtlzl4x', '1c39jx3f']"
24gf6fk,Yves V - V Sessions 030 2016-01-17,"Electro House, Progressive House",['242452284'],[],15,"['1wtt15gx', 'x46r825', 'j3b1wb5', '1hskyzbf', '2p0p2d1f', '1nfmcgtf', 'mucps2f', '21guthux', '10vv9uvp', '22dlv65x', '1q96umr5', '1nfm7gvp', '28x7wvy5', '1q91ddjx', '5zgmckx']"
77sjyct,Dirtcaps @ SLAM!FM Bij Igmar 2015-05-19,"Electro House, Trap",[],['sXlJkzh0tgI'],8,"['2brvgt5x', 'sfcthqf', '2gfbr0pp', '22cbfvgx', '1c2kp8lp', '15gtdz3f', '1ynfqcmp', '14kyydd5']"
6fkqzzk,"Yellow Claw @ The Regency Ballroom San Francisco, United States 2015-12-25",Trap,[],['-Sh1lFIW7Y4'],19,"['2hbpzcf5', '2m2c2u7x', 'msrqs85', '2dmy09p5', '15cuwwm5', '1mgyfl7f', '17cy7f4p', 'v5cwlb5', 'jznsg4f', '99lhbkx', 'wzyb1kf', '15j6925x', '1dw013tf', '1wpndu45', '255m8rbx', 'yyn2spp', '1c2kp8lp', '1pc9q98x', '2hcqln5p']"
1sxkh7uk,Lange - Create 048 2016-11-02,"Trance, Progressive House",['291745137'],[],14,"['2m6bd5wx', 'y3jg1z5', '23u9yg5', '2fmjl55x', '1uyk3lqp', 'k2cj5d5', '1lm56rkf', '280q99vf', '1t31gsu5', 'h6qfnwp', '1lm4ncnx', 'vb3z2up', 'k29fy7p', '11utnnbp']"
2hjwjs1,PROTOCOL RECORDINGS - Protocol Flight #08 Brazil & US Tour 2015-01-28,"Electro House, Progressive House",[],['_h_tZMGJyh4'],5,"['zvcfnz5', '2k7r05v5', '1963f3uf', '253vkpr5', '1szhl5vp']"
1b08jwtt,Phil Groot - Sessions Radio 013 2016-05-09,Trance,['263333642'],[],11,"['mur228x', '1dzkmx8p', 'cgb5tpp', '248ll19f', '1fx93z55', '1jquh2dp', '1wu5mr9p', 'k1hyqc5', '12rrsh0f', 'z0m1gdx', 'xkxmxx']"
6d2mvh1,Julian Jordan @ SLAM!FM Bij Igmar 2014-04-11,"Electro House, Progressive House, Trap",[],['bvIEuPWA-AQ'],10,"['2rpsjbvx', '260755bf', '25yputjf', 'ywn773x', '1s0lqg85', 'x1u9t5x', '2mzluu85', '15dq40lf', '228rjp3x', '1s0n2u5p']"
6q4cbkk,Erik Arbores - Arbores Radio 025 2015-09-02,"House, Electro House, Progressive House",['222002102'],[],15,"['1t1zszkx', 'rjznrcp', '1vv14ln5', '2l6hs8l5', 'v86dp3x', '189f3trx', '2cpxc4vp', 'j2jpyvx', '2pxksqpf', '1q8dlqsp', '1fw335p5', '1s42920p', 'mtsj4bp', '1s3tdv9f', '2k8q1zmf']"
185hyls1,Morgan Page - In The Air 358 2017-04-21,"Electro House, Progressive House",['319485717'],[],21,"['2dqhjfmx', 'nu6sjzx', '1u277bpx', 'z22gcff', 'l0u9jw5', 'chcq16f', '23dbg4zf', 'cj67tlp', '2hhsb4tx', '2jfbtb8f', '10xlukcf', '1gwckr1x', '1d39dz9p', '22ggtntx', '2q0d51cf', '1c5fq6vp', 'blfcmlp', '1gwqp61x', 'lyrqnlf', 'rm62lf5', '20m1my5f']"
5lftpwk,Morgan Page - In The Air 275 2015-09-24,"Electro House, Progressive House",['226130886'],[],17,"['1hru3vdx', 'pp4v6fx', 'k0b66h5', '1mh15nlx', 'tdrdbj5', 'bhs0qx5', 'cfprn2p', '1zljcq3x', '2pxr5f15', '1pbrq8p5', '2rthm555', 'f98mfvx', '197b4vqf', '1d0s6rrx', '1c2z6bzf', '9l2xh0x', '2553ztup']"
227mzdk9,"DJ Isaac @ Daydream Festival, Mexico 2016-11-26",Hardstyle,[],['G0GZulxJ8Ig'],9,"['9jb9x9p', 'h519qgp', 'zz3tnnp', '2n467fwp', 'vbyh8fx', '2l5cjvzf', '1htj596f', '1b4tt3z5', '1gp9uw6f']"
42l4xq1,"Pegboard Nerds @ Club Circus, Electric Love Festival, Austria 2015-07-10","Drum & Bass, Dubstep",[],['yvkvEGp61OM'],9,"['1wruyyvx', '2ck69f5p', '2k9flsh5', '1r5zwtkp', '16fmgjz5', 'cf020sp', '2l69nc15', '17cf42hx', '34scd7p']"
1gq5km69,Jamis - IPNOS Sound Therapy '017 #2 2017-05-17,"Electro House, Tribal House",['323068798'],[],12,"['1kpz232x', '2m6tsdw5', '2fn4uzw5', 'vblr3bf', '1c4qk7xp', '9ngkfj5', '2hbudvrf', '1jrjc9mx', '272vn8jp', '1fyvdvk5', '2csr0vxf', 'h6l8h5p']"
12lcqqg1,Phil Groot - Sessions Radio 041 2016-12-05,Trance,['296444515'],[],11,"['dfhhvpp', 'qp7hqqp', 'sjwnfj5', '9n2k7kx', '1s63l9hp', '2unt8p4x', '1qbjch55', '21j4y525', '2crxkn0x', 'rlxry5x', '5xmlbbx']"
26w1mwd1,Hardwell - Hardwell On Air 261 2016-04-01,"Electro House, Progressive House",[],['4QTwsLTv4Kc'],17,"['zy8kkff', '1nfwj135', '2719cxr5', '2l7mwmhx', '2fl8dfn5', '1jqqd4y5', '2rufsnpf', 'j3nw2g5', '2k9u71z5', '2umsyp8f', 'w6drdgx', '20kd2m0p', '1fx8km8p', '1u0qrx5p', 'rl2980p', 'tfm0blx', '248jsmdx']"
5lbzb99,Ben Gold - #goldrushRadio 063 2015-08-20,"Trance, Progressive House",['220131045'],[],14,"['270x8h95', '1b5130c5', '11syhccx', '189g9ks5', 'k0c2505', '1jppg1hx', '2n25d2sf', '2bs4xpl5', '14l71p85', 'cfgg1h5', '1xqx62vf', '12qnn9d5', '2tmflzdp', '1czusu4p']"
130wst1,Noah Neiman - Radiofire Podcast 025 2015-04-28,"Electro House, Progressive House, Hardstyle",['202974523'],[],16,"['2dlwymyp', '1gtl2d3f', '188whlhx', '2bqxwc1p', 'dbtc7sf', '1jp4wk55', 'yyz37z5', '2jbfnbp5', '188v98x5', '10u4l91x', '1wrccncf', '1pb1jzdp', 'cdzxr2f', '13mw98qp', '15hdvstf', 'v7jfsxx']"
6d79pf9,Sydney Blu & The Junkies - The BLUcast 061 2014-06-18,"House, Tech House, Techno",['154905276'],[],12,"['29sc2wxf', '27wqmvhf', '2wdd9gup', '1958mlff', '2l4l6x15', '26zctmxf', '1ylgdmdp', '2qu08hdp', '2pw6lxvx', '16d96hc5', 'bfq6pcf', '27wpznzx']"
4xmxsd1,Above & Beyond - The Anjunadeep Edition 075 2015-10-15,"House, Deep House",['228511248'],[],12,"['261t9d95', 'j1t2nyf', '2nzqh80f', 'dc9d4v5', '2fkqc3zx', '260r507f', '1b30cyx5', 'qkrg6d5', '1dvnnby5', 'bhyfy9f', '13nd24yp', '1ynnmyfx']"
2w9fcrtk,Hardwell & Thomas Newson & Kill The Buzz - 1001Tracklists Exclusive Mix Revealed Bus Tour Special 2016-02-24,"Electro House, Progressive House",['248663919'],[],18,"['2m48m5kp', '28x85w0x', '2719cxr5', 'dd8kczf', '1c3spupx', 'rkxjr55', 'ppdb3y5', '27zmqkux', '1ll62jnf', 'pqb5n3p', 'w6xxh05', 'z04p8u5', 'y2k7vlx', 'x4rlb25', '1guzdbkf', '2jcvp5jp', 'tfjvu6p', '1dzd0xrf']"
7791yjt,Bart Claessen - Playmo Radio 134 2014-10-01,"Electro House, Progressive House",['170300556'],[],15,"['bg53j4p', '1s1ntgcp', '1vtr5wtx', '1ylx75xf', '2wdsw0pf', '21crpptf', '14jnygjp', '1wrk8hbf', '253tutvp', '2k5x2y4f', '2ny8ufxf', '253m41tf', '1fusy5q5', 'v6n9gdf', 'bg636tf']"
8c3z229,Dimitri Vegas & Like Mike - Smash The House 082 2014-11-14,"Electro House, Progressive House",[],['e9Vjnd3oUlY'],17,"['pn0u21f', '2puv3gjx', 'g5p69d5', '2wdm2g65', '1gsln8tf', '27xgh76x', '1cz94dmx', 'luqtct5', 'sfk2sq5', '1wrk8hbf', '2hcuju8f', '2hcuqmtx', '16dkgubp', '2bqq01tx', 'lup0q9x', 'rhpb6nf', '195z0nqp']"
55x8hj1,REVEALED RECORDINGS - ADE 2014 Heineken Music Hall Official Aftermovie 2015-01-13,"Electro House, Progressive House",[],['SafrFuvXNs8'],5,"['j15j71p', '26zmndbp', '1zjsh1tf', '29shxg7f', '1dx1b2wp']"
9fdp1w9,Andy Moor - Moor Music 173 2016-07-27,"Trance, Progressive House",['275699641'],[],13,"['w7hgd75', '2tqjd6lf', '15k9w0h5', '2vl01j2x', 'cgwsd1f', '2tqjhyq5', '1nfn26bp', 'tg11fpx', '15kkjycp', '248sy6hx', '1mjhtms5', '2qx0337f', 'tftdpnx']"
